84,912,6972,378,42,6972,47,123,6972,150,373,6972,147,123,6972,73,373,6972,143,0,6972,35
85,788,7140,360,42,7140,46,123,7140,71,373,7140,224,124,7140,73,386,7140,152,0,7140,35
86,465,7310,217,43,7310,51,123,7310,112,386,7310,147,124,7310,147,386,7310,151,0,7310,37
87,535,7482,276,128,7482,73,123,7482,73,386,7482,232,124,7482,78,454,7482,163,0,7482,37
88,967,7656,408,44,7656,52,124,7656,149,454,7656,187,124,7656,84,454,7656,374,0,7656,37
89,522,7832,270,44,7832,52,124,7832,74,454,7832,243,111,7832,75,384,7832,156,0,7832,45
90,276,8010,174,45,8010,54,124,8010,75,384,8010,196,111,8010,77,384,8010,222,0,8010,38
91,318,8190,180,45,8190,52,124,8190,78,384,8190,189,111,8190,71,428,8190,229,0,8190,43
92,807,8372,391,46,8372,52,111,8372,71,428,8372,243,111,8372,69,428,8372,151,0,8372,38
93,1004,8556,422,137,8556,149,111,8556,71,428,8556,158,159,8556,82,557,8556,409,0,8556,42
94,251,8742,133,47,8742,75,111,8742,73,557,8742,256,159,8742,156,557,8742,212,0,8742,50
95,488,8930,255,140,8930,137,111,8930,75,556,8930,396,159,8930,124,424,8930,214,0,8930,49
96,678,9120,233,48,9120,60,159,9120,96,424,9120,201,159,9120,82,424,9120,176,0,9120,43
97,161,9312,85,143,9312,118,158,9312,83,423,9312,168,127,9312,79,521,9312,228,0,9312,32
98,374,9506,209,49,9506,52,159,9506,117,521,9506,278,127,9506,88,521,9506,230,0,9506,59
99,984,9702,475,49,9702,165,159,9702,99,521,9702,219,127,9702,89,577,9702,507,0,9702,58
100,990,9900,432,50,9900,148,127,9900,94,577,9900,227,127,9900,88,577,9900,406,0,9900,47
101,894,10100,414,149,10100,183,127,10100,86,576,10100,224,174,10100,102,643,10100,489,0,10100,36
102,1043,10302,400,51,10302,55,127,10302,78,643,10302,189,174,10302,103,643,10302,449,0,10302,45
103,1204,10506,621,152,10506,83,127,10506,83,642,10506,314,174,10506,71,504,10506,138,0,10506,45
104,1425,10712,495,52,10712,59,174,10712,101,504,10712,347,174,10712,105,504,10712,201,0,10712,53
105,685,10920,378,52,10920,63,174,10920,96,504,10920,302,218,10920,107,664,10920,334,0,10920,50
106,1331,11130,714,53,11130,61,174,11130,116,664,11130,395,218,11130,129,664,11130,280,0,11130,42
107,1192,11342,543,53,11342,62,174,11342,89,664,11342,302,218,11342,82,599,11342,162,0,11342,58
108,1808,11556,865,54,11556,74,218,11556,340,599,11556,163,218,11556,131,599,11556,264,0,11556,63
109,1050,11772,432,161,11772,101,217,11772,138,599,11772,248,206,11772,322,650,11772,280,0,11772,62
110,1253,11990,494,55,11990,75,218,11990,133,650,11990,514,206,11990,135,650,11990,275,0,11990,73
111,399,12210,190,164,12210,131,217,12210,103,649,12210,334,206,12210,107,712,12210,439,0,12210,61
112,1018,12432,514,56,12432,184,206,12432,136,712,12432,299,206,12432,342,712,12432,309,0,12432,65
113,100,12656,115,56,12656,92,206,12656,155,712,12656,348,144,12656,108,559,12656,262,0,12656,65
114,634,12882,356,57,12882,81,206,12882,130,559,12882,340,144,12882,115,559,12882,475,0,12882,72
115,593,13110,355,170,13110,115,205,13110,132,558,13110,314,144,13110,109,813,13110,522,0,13110,61
116,284,13340,224,58,13340,87,144,13340,112,813,13340,485,144,13340,121,813,13340,534,0,13340,69
117,1571,13572,740,58,13572,89,144,13572,74,813,13572,475,222,13572,148,843,13572,353,0,13572,65
118,883,13806,465,59,13806,86,144,13806,214,843,13806,343,222,13806,343,843,13806,285,0,13806,44
119,845,14042,300,176,14042,84,143,14042,133,843,14042,211,222,14042,226,874,14042,217,0,14042,46
120,1204,14280,407,60,14280,58,222,14280,90,874,14280,338,222,14280,90,874,14280,221,0,14280,46
121,1167,14520,521,60,14520,59,222,14520,91,874,14520,360,212,14520,90,830,14520,211,0,14520,47
122,1015,14762,313,61,14762,118,222,14762,92,830,14762,333,212,14762,91,830,14762,212,0,14762,48
